,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
14404,BRA,South America,Brazil,2021-02-05,9447165.0,50872.0,46950.286,230034.0,1239.0,1052.571,44444.822,239.331,220.881,1082.21,5.829,4.952,0.98,,,,,,,,,,,,,,,,,,3074906.0,3074906.0,,,1849.0,200982.0,1.45,1.45,,,946.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14405,BRA,South America,Brazil,2021-02-06,9447165.0,0.0,38598.571,230034.0,0.0,869.857,44444.822,0.0,181.59,1082.21,0.0,4.092,0.99,,,,,,,,,,,,,,,,,,3401383.0,3399421.0,1962.0,,326477.0,199739.0,1.6,1.6,0.0,,940.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14406,BRA,South America,Brazil,2021-02-07,9524640.0,77475.0,45701.286,231534.0,1500.0,1004.286,44809.308,364.486,215.005,1089.267,7.057,4.725,1.01,,,,,,,,,,,,,,,,,,3553681.0,3534004.0,19677.0,,152298.0,211375.0,1.67,1.66,0.01,,994.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14407,BRA,South America,Brazil,2021-02-08,9524640.0,0.0,42188.286,231534.0,0.0,919.286,44809.308,0.0,198.478,1089.267,0.0,4.325,1.01,,,,,,,,,,,,,,,,,,3605538.0,3579850.0,25688.0,,51857.0,211604.0,1.7,1.68,0.01,,996.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14408,BRA,South America,Brazil,2021-02-09,9599565.0,74925.0,45163.857,233520.0,1986.0,1030.143,45161.798,352.49,212.476,1098.611,9.343,4.846,1.02,,,,,,,,,,,,,,,,,,3820207.0,3786591.0,33616.0,,214669.0,218237.0,1.8,1.78,0.02,,1027.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14409,BRA,South America,Brazil,2021-02-10,9659167.0,59602.0,45678.143,234850.0,1330.0,1041.0,45442.199,280.402,214.896,1104.868,6.257,4.897,1.02,,,,,,,,,,,,,,,,,,4120332.0,4069677.0,50655.0,,300125.0,228375.0,1.94,1.91,0.02,,1074.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14410,BRA,South America,Brazil,2021-02-11,9713909.0,54742.0,45373.714,236201.0,1351.0,1058.0,45699.737,257.537,213.464,1111.223,6.356,4.977,1.02,,,,,,,,,,,,,,,,,,4406835.0,4326075.0,80760.0,,286503.0,190540.0,2.07,2.04,0.04,,896.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14411,BRA,South America,Brazil,2021-02-12,9765455.0,51546.0,45470.0,237489.0,1288.0,1065.0,45942.238,242.502,213.917,1117.283,6.059,5.01,1.02,,,,,,,,,,,,,,,,,,4696136.0,4586270.0,109866.0,,289301.0,231604.0,2.21,2.16,0.05,,1090.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14412,BRA,South America,Brazil,2021-02-13,9809754.0,44299.0,51798.429,238532.0,1043.0,1214.0,46150.646,208.408,243.689,1122.19,4.907,5.711,1.02,,,,,,,,,,,,,,,,,,5125206.0,4946738.0,178468.0,,429070.0,246260.0,2.41,2.33,0.08,,1159.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14413,BRA,South America,Brazil,2021-02-14,9834513.0,24759.0,44267.571,239245.0,713.0,1101.571,46267.126,116.48,208.26,1125.544,3.354,5.182,1.02,,,,,,,,,,,,,,,,,,5236943.0,5042713.0,194230.0,,111737.0,240466.0,2.46,2.37,0.09,,1131.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14414,BRA,South America,Brazil,2021-02-15,9866710.0,32197.0,48867.143,239773.0,528.0,1177.0,46418.599,151.473,229.899,1128.028,2.484,5.537,1.03,,,,,,,,,,,,,,,,,,5293979.0,5076110.0,217869.0,,57036.0,241206.0,2.49,2.39,0.1,,1135.0,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14415,BRA,South America,Brazil,2021-02-16,9921981.0,55271.0,46059.429,240940.0,1167.0,1060.0,46678.625,260.026,216.69,1133.518,5.49,4.987,1.03,,,,,,,,,,,,,,,,,,5609937.0,5324317.0,285620.0,,315958.0,255676.0,2.64,2.5,0.13,,1203.0,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14416,BRA,South America,Brazil,2021-02-17,9978747.0,56766.0,45654.286,242090.0,1150.0,1034.286,46945.685,267.059,214.784,1138.929,5.41,4.866,1.03,,,,,,,,,,,,,,,,,,5883539.0,5326007.0,557532.0,,273602.0,251887.0,2.77,2.51,0.26,,1185.0,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14417,BRA,South America,Brazil,2021-02-18,10030626.0,51879.0,45245.286,243457.0,1367.0,1036.571,47189.753,244.068,212.859,1145.36,6.431,4.877,1.04,,,,,,,,,,,,,,,,,,6206680.0,5482925.0,723755.0,,323141.0,257121.0,2.92,2.58,0.34,,1210.0,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14418,BRA,South America,Brazil,2021-02-19,10084208.0,53582.0,45536.143,244737.0,1280.0,1035.429,47441.833,252.08,214.228,1151.382,6.022,4.871,1.05,,,,,,,,,,,,,,,,,,6535156.0,5640483.0,894673.0,,328476.0,262717.0,3.07,2.65,0.42,,1236.0,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14419,BRA,South America,Brazil,2021-02-20,10139148.0,54940.0,47056.286,245977.0,1240.0,1063.571,47700.302,258.469,221.379,1157.215,5.834,5.004,1.06,,,,,,,,,,,,,,,,,,6813168.0,5756361.0,1056807.0,,278012.0,241137.0,3.21,2.71,0.5,,1134.0,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14420,BRA,South America,Brazil,2021-02-21,10168174.0,29026.0,47665.857,246504.0,527.0,1037.0,47836.857,136.555,224.247,1159.695,2.479,4.879,1.06,,,,,,,,,,,,,,,,,,6950802.0,5817908.0,1132894.0,,137634.0,244837.0,3.27,2.74,0.53,,1152.0,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14421,BRA,South America,Brazil,2021-02-22,10195160.0,26986.0,46921.429,247143.0,639.0,1052.857,47963.814,126.957,220.745,1162.701,3.006,4.953,1.07,,,,,,,,,,,,,,,,,,7028356.0,5857080.0,1171276.0,,77554.0,247768.0,3.31,2.76,0.55,,1166.0,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14422,BRA,South America,Brazil,2021-02-23,10257875.0,62715.0,47984.857,248529.0,1386.0,1084.143,48258.861,295.047,225.748,1169.221,6.521,5.1,1.08,,,,,,,,,,,,,,,,,,7297061.0,6002873.0,1294188.0,,268705.0,241018.0,3.43,2.82,0.61,,1134.0,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14423,BRA,South America,Brazil,2021-02-24,10324463.0,66588.0,49388.0,249957.0,1428.0,1123.857,48572.129,313.268,232.349,1175.939,6.718,5.287,1.08,,,,,,,,,,,,,,,,,,7551676.0,6116082.0,1435594.0,,254615.0,238305.0,3.55,2.88,0.68,,1121.0,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14424,BRA,South America,Brazil,2021-02-25,10390461.0,65998.0,51405.0,251498.0,1541.0,1148.714,48882.621,310.492,241.838,1183.189,7.25,5.404,1.09,,,,,,,,,,,,,,,,,,7799000.0,6202055.0,1596945.0,,247324.0,227474.0,3.67,2.92,0.75,,1070.0,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14425,BRA,South America,Brazil,2021-02-26,10455630.0,65169.0,53060.286,252835.0,1337.0,1156.857,49189.213,306.592,249.626,1189.479,6.29,5.443,1.09,,,,,,,,,,,,,,,,,,8101787.0,6346769.0,1755018.0,,302787.0,223804.0,3.81,2.99,0.83,,1053.0,76.39,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14426,BRA,South America,Brazil,2021-02-27,10517232.0,61602.0,54012.0,254221.0,1386.0,1177.714,49479.024,289.811,254.103,1196.0,6.521,5.541,1.1,,,,,,,,,,,,,,,,,,8322042.0,6437836.0,1884206.0,,220255.0,215553.0,3.92,3.03,0.89,,1014.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14427,BRA,South America,Brazil,2021-02-28,10551259.0,34027.0,54726.429,254942.0,721.0,1205.429,49639.106,160.082,257.464,1199.392,3.392,5.671,1.1,,,,,,,,,,,,,,,,,,8433568.0,6518628.0,1914940.0,,111526.0,211824.0,3.97,3.07,0.9,,997.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,38.93
14428,BRA,South America,Brazil,2021-03-01,10587001.0,35742.0,55977.286,255720.0,778.0,1225.286,49807.256,168.151,263.349,1203.052,3.66,5.764,1.1,,,,,,,,,,,,,,,,,,8465403.0,6542206.0,1923197.0,,31835.0,205292.0,3.98,3.08,0.9,,966.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14429,BRA,South America,Brazil,2021-03-02,10646926.0,59925.0,55578.714,257361.0,1641.0,1261.714,50089.178,281.921,261.474,1210.772,7.72,5.936,1.1,,,,,,,,,,,,,,,,,,8841027.0,6806293.0,2034734.0,,375624.0,220567.0,4.16,3.2,0.96,,1038.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14430,BRA,South America,Brazil,2021-03-03,10718630.0,71704.0,56309.571,259271.0,1910.0,1330.571,50426.514,337.336,264.912,1219.758,8.986,6.26,1.11,,,,,,,,,,,,,,,,,,9277322.0,7114219.0,2163103.0,,436295.0,246521.0,4.36,3.35,1.02,,1160.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14431,BRA,South America,Brazil,2021-03-04,10793732.0,75102.0,57610.143,260970.0,1699.0,1353.143,50779.836,353.322,271.031,1227.751,7.993,6.366,1.11,,,,,,,,,,,,,,,,,,9739676.0,7417852.0,2321824.0,,462354.0,277239.0,4.58,3.49,1.09,,1304.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14432,BRA,South America,Brazil,2021-03-05,10869227.0,75495.0,59085.286,262770.0,1800.0,1419.286,51135.008,355.171,277.971,1236.219,8.468,6.677,1.12,,,,,,,,,,,,,,,,,,10169160.0,7701146.0,2468014.0,,429484.0,295339.0,4.78,3.62,1.16,,1389.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14433,BRA,South America,Brazil,2021-03-06,10938836.0,69609.0,60229.143,264325.0,1555.0,1443.429,51462.488,327.48,283.352,1243.535,7.316,6.791,1.12,,,,,,,,,,,,,,,,,,,,,,,269398.0,,,,,1267.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14434,BRA,South America,Brazil,2021-03-07,11019344.0,80508.0,66869.286,265411.0,1086.0,1495.571,51841.243,378.755,314.591,1248.644,5.109,7.036,1.12,,,,,,,,,,,,,,,,,,,,,,,258989.0,,,,,1218.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14435,BRA,South America,Brazil,2021-03-08,11051665.0,32321.0,66380.571,266398.0,987.0,1525.429,51993.299,152.056,312.292,1253.287,4.643,7.176,1.11,,,,,,,,,,,,,,,,,,,,,,,259965.0,,,,,1223.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14436,BRA,South America,Brazil,2021-03-09,11122429.0,70764.0,67929.0,268370.0,1972.0,1572.714,52326.213,332.914,319.577,1262.565,9.277,7.399,1.1,,,,,,,,,,,,,,,,,,,,,,,211828.0,,,,,997.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14437,BRA,South America,Brazil,2021-03-10,11202305.0,79876.0,69096.429,270656.0,2286.0,1626.429,52701.995,375.782,325.069,1273.319,10.755,7.652,1.09,,,,,,,,,,,,,,,,,,10362487.0,7851531.0,2510956.0,,,155024.0,4.88,3.69,1.18,,729.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14438,BRA,South America,Brazil,2021-03-11,11277717.0,75412.0,69140.714,272889.0,2233.0,1702.714,53056.776,354.781,325.277,1283.825,10.505,8.011,1.09,,,,,,,,,,,,,,,,,,10740859.0,8092244.0,2648615.0,,378372.0,143026.0,5.05,3.81,1.25,,673.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14439,BRA,South America,Brazil,2021-03-12,11363380.0,85663.0,70593.286,275105.0,2216.0,1762.143,53459.784,403.007,332.111,1294.25,10.425,8.29,1.09,,,,,,,,,,,,,,,,,,11149530.0,8360366.0,2789164.0,,408671.0,140053.0,5.25,3.93,1.31,,659.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14440,BRA,South America,Brazil,2021-03-13,11439558.0,76178.0,71531.714,277102.0,1997.0,1825.286,53818.168,358.385,336.526,1303.645,9.395,8.587,1.09,,,,,,,,,,,,,,,,,,11362190.0,8512960.0,2849230.0,,212660.0,164909.0,5.35,4.0,1.34,,776.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14441,BRA,South America,Brazil,2021-03-14,11483370.0,43812.0,66289.429,278229.0,1127.0,1831.143,54024.285,206.116,311.863,1308.947,5.302,8.615,1.08,,,,,,,,,,,,,,,,,,11422666.0,8561847.0,2860819.0,,60476.0,168025.0,5.37,4.03,1.35,,790.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14442,BRA,South America,Brazil,2021-03-15,11519609.0,36239.0,66849.143,279286.0,1057.0,1841.143,54194.773,170.489,314.496,1313.92,4.973,8.662,1.08,,,,,,,,,,,,,,,,,,11895560.0,8919356.0,2976204.0,,472894.0,230058.0,5.6,4.2,1.4,,1082.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14443,BRA,South America,Brazil,2021-03-16,11603535.0,83926.0,68729.429,282127.0,2841.0,1965.286,54589.609,394.835,323.342,1327.285,13.366,9.246,1.08,,,,,,,,,,,,,,,,,,,,,,,280729.0,,,,,1321.0,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14444,BRA,South America,Brazil,2021-03-17,11693838.0,90303.0,70219.0,284775.0,2648.0,2017.0,55014.445,424.837,330.35,1339.743,12.458,9.489,1.07,,,,,,,,,,,,,,,,,,12682290.0,9451188.0,3231102.0,,,331400.0,5.97,4.45,1.52,,1559.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14445,BRA,South America,Brazil,2021-03-18,11780820.0,86982.0,71871.857,287499.0,2724.0,2087.143,55423.658,409.213,338.126,1352.558,12.815,9.819,1.07,,,,,,,,,,,,,,,,,,13013331.0,9709526.0,3303805.0,,331041.0,324639.0,6.12,4.57,1.55,,1527.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14446,BRA,South America,Brazil,2021-03-19,11871390.0,90570.0,72572.857,290314.0,2815.0,2172.714,55849.751,426.093,341.424,1365.802,13.243,10.222,1.07,,,,,,,,,,,,,,,,,,13335728.0,9970231.0,3365497.0,,322397.0,312314.0,6.27,4.69,1.58,,1469.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14447,BRA,South America,Brazil,2021-03-20,11950459.0,79069.0,72985.857,292752.0,2438.0,2235.714,56221.736,371.985,343.367,1377.271,11.47,10.518,1.06,,,,,,,,,,,,,,,,,,13479165.0,10099070.0,3380095.0,,143437.0,302425.0,6.34,4.75,1.59,,1423.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14448,BRA,South America,Brazil,2021-03-21,11998233.0,47774.0,73551.857,294042.0,1290.0,2259.0,56446.492,224.756,346.03,1383.34,6.069,10.628,1.06,,,,,,,,,,,,,,,,,,13562176.0,10168973.0,3393203.0,,83011.0,305644.0,6.38,4.78,1.6,,1438.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14449,BRA,South America,Brazil,2021-03-22,12047526.0,49293.0,75416.714,295425.0,1383.0,2305.571,56678.394,231.902,354.803,1389.847,6.506,10.847,1.05,,,,,,,,,,,,,,,,,,14116560.0,10609471.0,3507089.0,,554384.0,317286.0,6.64,4.99,1.65,,1493.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14450,BRA,South America,Brazil,2021-03-23,12130019.0,82493.0,75212.0,298676.0,3251.0,2364.143,57066.488,388.094,353.84,1405.141,15.295,11.122,1.04,,,,,,,,,,,,,,,,,,15209201.0,11559487.0,3649714.0,,1092641.0,417182.0,7.16,5.44,1.72,,1963.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14451,BRA,South America,Brazil,2021-03-24,12220011.0,89992.0,75167.571,300685.0,2009.0,2272.857,57489.862,423.373,353.631,1414.593,9.451,10.693,1.04,,,,,,,,,,,,,,,,,,15943964.0,12148769.0,3795195.0,,734763.0,465953.0,7.5,5.72,1.79,,2192.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14452,BRA,South America,Brazil,2021-03-25,12320169.0,100158.0,77049.857,303462.0,2777.0,2280.429,57961.062,471.2,362.486,1427.657,13.065,10.728,1.03,,,,,,,,,,,,,,,,,,16557071.0,12639545.0,3917526.0,,613107.0,506249.0,7.79,5.95,1.84,,2382.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14453,BRA,South America,Brazil,2021-03-26,12404414.0,84245.0,76146.286,307112.0,3650.0,2399.714,58357.398,396.336,358.235,1444.829,17.172,11.29,1.03,,,,,,,,,,,,,,,,,,17032868.0,13053114.0,3979754.0,,475797.0,528163.0,8.01,6.14,1.87,,2485.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14454,BRA,South America,Brazil,2021-03-27,12490362.0,85948.0,77129.0,310550.0,3438.0,2542.571,58761.746,404.348,362.859,1461.003,16.174,11.962,1.02,,,,,,,,,,,,,,,,,,17519083.0,13487207.0,4031876.0,,486215.0,577131.0,8.24,6.35,1.9,,2715.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14455,BRA,South America,Brazil,2021-03-28,12534688.0,44326.0,76636.429,312206.0,1656.0,2594.857,58970.281,208.535,360.541,1468.794,7.791,12.208,1.01,,,,,,,,,,,,,,,,,,17706983.0,13659406.0,4047577.0,,187900.0,592115.0,8.33,6.43,1.9,,2786.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14456,BRA,South America,Brazil,2021-03-29,12573615.0,38927.0,75155.571,313866.0,1660.0,2634.429,59153.415,183.135,353.574,1476.604,7.81,12.394,1.0,,,,,,,,,,,,,,,,,,18082153.0,13988029.0,4094124.0,,375170.0,566513.0,8.51,6.58,1.93,,2665.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14457,BRA,South America,Brazil,2021-03-30,12658109.0,84494.0,75441.429,317646.0,3780.0,2710.0,59550.923,397.508,354.919,1494.387,17.783,12.749,1.0,,,,,,,,,,,,,,,,,,18222559.0,14112509.0,4110050.0,,140406.0,430480.0,8.57,6.64,1.93,,2025.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14458,BRA,South America,Brazil,2021-03-31,12748747.0,90638.0,75533.714,321515.0,3869.0,2975.714,59977.336,426.413,355.353,1512.589,18.202,13.999,0.99,,,,,,,,,,,,,,,,,,19155981.0,14921376.0,4234605.0,,933422.0,458860.0,9.01,7.02,1.99,,2159.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,87.78
14459,BRA,South America,Brazil,2021-04-01,12839844.0,91097.0,74239.286,325284.0,3769.0,3117.429,60405.908,428.572,349.264,1530.32,17.732,14.666,0.98,,,,,,,,,,,,,,,,,,,,,,,476765.0,,,,,2243.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14460,BRA,South America,Brazil,2021-04-02,12910082.0,70238.0,72238.286,328206.0,2922.0,3013.429,60736.347,330.439,339.85,1544.067,13.747,14.177,0.98,,,,,,,,,,,,,,,,,,20632877.0,16099532.0,4533345.0,,,514287.0,9.71,7.57,2.13,,2419.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14461,BRA,South America,Brazil,2021-04-03,12953597.0,43515.0,66176.429,330193.0,1987.0,2806.143,60941.066,204.719,311.331,1553.415,9.348,13.202,0.97,,,,,,,,,,,,,,,,,,20956770.0,16377083.0,4579687.0,,323893.0,491098.0,9.86,7.7,2.15,,2310.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14462,BRA,South America,Brazil,2021-04-04,12984956.0,31359.0,64324.0,331433.0,1240.0,2746.714,61088.597,147.531,302.617,1559.249,5.834,12.922,0.98,,,,,,,,,,,,,,,,,,21070128.0,16472281.0,4597847.0,,113358.0,480449.0,9.91,7.75,2.16,,2260.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14463,BRA,South America,Brazil,2021-04-05,13013601.0,28645.0,62855.143,332752.0,1319.0,2698.0,61223.359,134.762,295.706,1565.454,6.205,12.693,0.98,,,,,,,,,,,,,,,,,,21960953.0,17128933.0,4832020.0,,890825.0,554114.0,10.33,8.06,2.27,,2607.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14464,BRA,South America,Brazil,2021-04-06,13100580.0,86979.0,63210.143,336947.0,4195.0,2757.286,61632.558,409.199,297.376,1585.19,19.736,12.972,0.99,,,,,,,,,,,,,,,,,,22850791.0,17791338.0,5059453.0,,889838.0,661176.0,10.75,8.37,2.38,,3111.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14465,BRA,South America,Brazil,2021-04-07,13193205.0,92625.0,63494.0,340776.0,3829.0,2751.571,62068.318,435.761,298.712,1603.204,18.014,12.945,0.99,,,,,,,,,,,,,,,,,,24197996.0,18859274.0,5338722.0,,1347205.0,720288.0,11.38,8.87,2.51,,3389.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14466,BRA,South America,Brazil,2021-04-08,13279857.0,86652.0,62859.0,345025.0,4249.0,2820.143,62475.978,407.66,295.724,1623.193,19.99,13.268,1.0,,,,,,,,,,,,,,,,,,24981199.0,19386057.0,5595142.0,,783203.0,726681.0,11.75,9.12,2.63,,3419.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14467,BRA,South America,Brazil,2021-04-09,13373174.0,93317.0,66156.0,348718.0,3693.0,2930.286,62914.994,439.016,311.235,1640.567,17.374,13.786,0.99,,,,,,,,,,,,,,,,,,25735314.0,19886870.0,5848444.0,,754115.0,728920.0,12.11,9.36,2.75,,3429.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
